image,dilution_factor,tile_idx,model_name,model_label,architecture,foreground_pct
160x_2025-05-15_02-05-00,160,9,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,10,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,10,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2048492431640625
160x_2025-05-15_02-05-00,160,10,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2567291259765625
160x_2025-05-15_02-05-00,160,10,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,10,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,11,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,11,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2002716064453125
160x_2025-05-15_02-05-00,160,11,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.30517578125
160x_2025-05-15_02-05-00,160,11,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,11,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,12,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,12,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2140045166015625
160x_2025-05-15_02-05-00,160,12,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3063201904296875
160x_2025-05-15_02-05-00,160,12,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,12,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,13,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,13,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2307891845703125
160x_2025-05-15_02-05-00,160,13,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.348663330078125
160x_2025-05-15_02-05-00,160,13,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,13,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,14,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,14,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.1983642578125
160x_2025-05-15_02-05-00,160,14,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2101898193359375
160x_2025-05-15_02-05-00,160,14,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,14,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,15,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,15,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.1987457275390625
160x_2025-05-15_02-05-00,160,15,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2201080322265625
160x_2025-05-15_02-05-00,160,15,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,15,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,16,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,16,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.200653076171875
160x_2025-05-15_02-05-00,160,16,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2262115478515625
160x_2025-05-15_02-05-00,160,16,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,16,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,17,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,17,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2010345458984375
160x_2025-05-15_02-05-00,160,17,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2353668212890625
160x_2025-05-15_02-05-00,160,17,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,17,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,18,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,18,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.205230712890625
160x_2025-05-15_02-05-00,160,18,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2643585205078125
160x_2025-05-15_02-05-00,160,18,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,18,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,19,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,19,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2101898193359375
160x_2025-05-15_02-05-00,160,19,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.25177001953125
160x_2025-05-15_02-05-00,160,19,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,19,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,20,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,20,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.217437744140625
160x_2025-05-15_02-05-00,160,20,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.319671630859375
160x_2025-05-15_02-05-00,160,20,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,20,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,21,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,21,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.1983642578125
160x_2025-05-15_02-05-00,160,21,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.1888275146484375
160x_2025-05-15_02-05-00,160,21,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,21,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,22,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,22,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2010345458984375
160x_2025-05-15_02-05-00,160,22,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2063751220703125
160x_2025-05-15_02-05-00,160,22,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,22,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,23,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,23,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2010345458984375
160x_2025-05-15_02-05-00,160,23,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2307891845703125
160x_2025-05-15_02-05-00,160,23,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,23,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,24,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,24,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.1983642578125
160x_2025-05-15_02-05-00,160,24,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.229644775390625
160x_2025-05-15_02-05-00,160,24,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,24,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,25,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,25,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.1995086669921875
160x_2025-05-15_02-05-00,160,25,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2361297607421875
160x_2025-05-15_02-05-00,160,25,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,25,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,26,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,26,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.205230712890625
160x_2025-05-15_02-05-00,160,26,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.235748291015625
160x_2025-05-15_02-05-00,160,26,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,26,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,27,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,27,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2101898193359375
160x_2025-05-15_02-05-00,160,27,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2811431884765625
160x_2025-05-15_02-05-00,160,27,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,27,attention_resunet,Attention ResUNet,attention_resunet,0.0
