image,dilution,dilution_label,tile_idx,position_y,position_x,architecture,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
80x_2025-05-22_14-48-00.tif,80,80x,7,512,0,UNet,0.8639717102050781,0.6070518493652344,0.310791015625,0.023052215576171875,0.486236572265625,0.4501533508300781
80x_2025-05-22_14-48-00.tif,80,80x,7,512,0,Attention_UNet,0.8172645568847656,0.5170135498046875,0.13177871704101562,0.000476837158203125,0.4983253479003906,0.4501533508300781
80x_2025-05-22_14-48-00.tif,80,80x,7,512,0,Attention_ResUNet,0.8742599487304688,0.5921173095703125,0.2856712341308594,0.0014801025390625,0.4853363037109375,0.4501533508300781
80x_2025-05-22_14-48-00.tif,80,80x,8,512,512,UNet,0.8457565307617188,0.5645523071289062,0.2966270446777344,0.026264190673828125,0.4916038513183594,0.43741607666015625
80x_2025-05-22_14-48-00.tif,80,80x,8,512,512,Attention_UNet,0.7824630737304688,0.4895973205566406,0.14572525024414062,0.00099945068359375,0.5002098083496094,0.43741607666015625
80x_2025-05-22_14-48-00.tif,80,80x,8,512,512,Attention_ResUNet,0.8421478271484375,0.5423355102539062,0.2491912841796875,0.0020294189453125,0.4928245544433594,0.43741607666015625
80x_2025-05-22_14-48-00.tif,80,80x,9,512,1024,UNet,0.8256874084472656,0.5597991943359375,0.279449462890625,0.019718170166015625,0.49236297607421875,0.44394683837890625
80x_2025-05-22_14-48-00.tif,80,80x,9,512,1024,Attention_UNet,0.7813911437988281,0.4986915588378906,0.14411544799804688,0.0005645751953125,0.5001792907714844,0.44394683837890625
80x_2025-05-22_14-48-00.tif,80,80x,9,512,1024,Attention_ResUNet,0.8319473266601562,0.5297164916992188,0.2224273681640625,0.00243377685546875,0.4999885559082031,0.44394683837890625
80x_2025-05-22_14-48-00.tif,80,80x,10,512,1536,UNet,0.806121826171875,0.5509872436523438,0.2723236083984375,0.016876220703125,0.49491119384765625,0.4403190612792969
80x_2025-05-22_14-48-00.tif,80,80x,10,512,1536,Attention_UNet,0.7694015502929688,0.4955787658691406,0.13777923583984375,0.000553131103515625,0.5008888244628906,0.4403190612792969
80x_2025-05-22_14-48-00.tif,80,80x,10,512,1536,Attention_ResUNet,0.8217658996582031,0.5229263305664062,0.21802139282226562,0.00146484375,0.49951934814453125,0.4403190612792969
80x_2025-05-22_14-48-00.tif,80,80x,11,512,2048,UNet,0.8123207092285156,0.5605735778808594,0.260650634765625,0.014438629150390625,0.4965553283691406,0.4489707946777344
80x_2025-05-22_14-48-00.tif,80,80x,11,512,2048,Attention_UNet,0.7736625671386719,0.4961357116699219,0.125579833984375,0.000278472900390625,0.4961433410644531,0.4489707946777344
80x_2025-05-22_14-48-00.tif,80,80x,11,512,2048,Attention_ResUNet,0.8247146606445312,0.5229454040527344,0.20819473266601562,0.001056671142578125,0.49695587158203125,0.4489707946777344
80x_2025-05-22_14-48-00.tif,80,80x,12,512,2560,UNet,0.8162002563476562,0.5431060791015625,0.21977996826171875,0.00760650634765625,0.4983406066894531,0.438873291015625
80x_2025-05-22_14-48-00.tif,80,80x,12,512,2560,Attention_UNet,0.7691192626953125,0.4644508361816406,0.09231948852539062,1.52587890625e-05,0.4981880187988281,0.438873291015625
80x_2025-05-22_14-48-00.tif,80,80x,12,512,2560,Attention_ResUNet,0.8196640014648438,0.4990959167480469,0.17513656616210938,0.0005340576171875,0.5017776489257812,0.438873291015625
80x_2025-05-22_14-48-00.tif,80,80x,13,512,3072,UNet,0.8280525207519531,0.5321006774902344,0.1868133544921875,0.006237030029296875,0.5002021789550781,0.4284629821777344
80x_2025-05-22_14-48-00.tif,80,80x,13,512,3072,Attention_UNet,0.7713203430175781,0.43567657470703125,0.071044921875,0.00019073486328125,0.5008621215820312,0.4284629821777344
80x_2025-05-22_14-48-00.tif,80,80x,13,512,3072,Attention_ResUNet,0.8137588500976562,0.4765968322753906,0.14345169067382812,0.000438690185546875,0.5022315979003906,0.4284629821777344
80x_2025-05-22_14-48-00.tif,80,80x,14,1024,0,UNet,0.8300590515136719,0.5649337768554688,0.2817497253417969,0.0198211669921875,0.4928932189941406,0.442108154296875
80x_2025-05-22_14-48-00.tif,80,80x,14,1024,0,Attention_UNet,0.7487716674804688,0.4928398132324219,0.150604248046875,0.0009613037109375,0.4968376159667969,0.442108154296875
80x_2025-05-22_14-48-00.tif,80,80x,14,1024,0,Attention_ResUNet,0.8108367919921875,0.545654296875,0.262908935546875,0.00405120849609375,0.4902839660644531,0.442108154296875
80x_2025-05-22_14-48-00.tif,80,80x,15,1024,512,UNet,0.828857421875,0.5584182739257812,0.2826080322265625,0.021472930908203125,0.493896484375,0.4400062561035156
80x_2025-05-22_14-48-00.tif,80,80x,15,1024,512,Attention_UNet,0.7327232360839844,0.48538970947265625,0.15113449096679688,0.001071929931640625,0.5025596618652344,0.4400062561035156
80x_2025-05-22_14-48-00.tif,80,80x,15,1024,512,Attention_ResUNet,0.7901954650878906,0.5207748413085938,0.23502349853515625,0.005733489990234375,0.49485015869140625,0.4400062561035156
80x_2025-05-22_14-48-00.tif,80,80x,16,1024,1024,UNet,0.7967910766601562,0.5173835754394531,0.2524261474609375,0.018871307373046875,0.5009880065917969,0.43344879150390625
80x_2025-05-22_14-48-00.tif,80,80x,16,1024,1024,Attention_UNet,0.7064399719238281,0.4635276794433594,0.13642120361328125,0.001041412353515625,0.5029678344726562,0.43344879150390625
80x_2025-05-22_14-48-00.tif,80,80x,16,1024,1024,Attention_ResUNet,0.7588653564453125,0.48088836669921875,0.19620513916015625,0.0055999755859375,0.5012969970703125,0.43344879150390625
80x_2025-05-22_14-48-00.tif,80,80x,17,1024,1536,UNet,0.7856101989746094,0.5230522155761719,0.24335098266601562,0.01587677001953125,0.4981040954589844,0.4375762939453125
80x_2025-05-22_14-48-00.tif,80,80x,17,1024,1536,Attention_UNet,0.7292633056640625,0.4763641357421875,0.12981033325195312,0.00048828125,0.4981231689453125,0.4375762939453125
80x_2025-05-22_14-48-00.tif,80,80x,17,1024,1536,Attention_ResUNet,0.7772407531738281,0.4815025329589844,0.18355941772460938,0.003147125244140625,0.5010795593261719,0.4375762939453125
80x_2025-05-22_14-48-00.tif,80,80x,18,1024,2048,UNet,0.7835006713867188,0.5143623352050781,0.2156524658203125,0.01134490966796875,0.5005035400390625,0.4369544982910156
80x_2025-05-22_14-48-00.tif,80,80x,18,1024,2048,Attention_UNet,0.7292556762695312,0.4607505798339844,0.10739898681640625,0.00025177001953125,0.5006828308105469,0.4369544982910156
80x_2025-05-22_14-48-00.tif,80,80x,18,1024,2048,Attention_ResUNet,0.7796134948730469,0.4688606262207031,0.16734695434570312,0.002685546875,0.5019149780273438,0.4369544982910156
80x_2025-05-22_14-48-00.tif,80,80x,19,1024,2560,UNet,0.791717529296875,0.5354232788085938,0.21557235717773438,0.009380340576171875,0.4996147155761719,0.45177459716796875
80x_2025-05-22_14-48-00.tif,80,80x,19,1024,2560,Attention_UNet,0.7403793334960938,0.46869659423828125,0.103607177734375,9.5367431640625e-05,0.49845123291015625,0.45177459716796875
80x_2025-05-22_14-48-00.tif,80,80x,19,1024,2560,Attention_ResUNet,0.7851715087890625,0.4828071594238281,0.16930007934570312,0.002231597900390625,0.5006256103515625,0.45177459716796875
80x_2025-05-22_14-48-00.tif,80,80x,20,1024,3072,UNet,0.7800521850585938,0.5054168701171875,0.1850433349609375,0.006366729736328125,0.4977302551269531,0.4373779296875
80x_2025-05-22_14-48-00.tif,80,80x,20,1024,3072,Attention_UNet,0.7106132507324219,0.430023193359375,0.0833282470703125,8.7738037109375e-05,0.5040855407714844,0.4373779296875
80x_2025-05-22_14-48-00.tif,80,80x,20,1024,3072,Attention_ResUNet,0.7591896057128906,0.4523468017578125,0.14788436889648438,0.0013580322265625,0.501861572265625,0.4373779296875
80x_2025-05-22_14-48-00.tif,80,80x,21,1536,0,UNet,0.7992668151855469,0.5471267700195312,0.2456207275390625,0.01053619384765625,0.4964485168457031,0.44651031494140625
80x_2025-05-22_14-48-00.tif,80,80x,21,1536,0,Attention_UNet,0.6725311279296875,0.4693946838378906,0.15793228149414062,0.0009002685546875,0.509857177734375,0.44651031494140625
80x_2025-05-22_14-48-00.tif,80,80x,21,1536,0,Attention_ResUNet,0.7344856262207031,0.5063552856445312,0.2286529541015625,0.00470733642578125,0.4987983703613281,0.44651031494140625
80x_2025-05-22_14-48-00.tif,80,80x,22,1536,512,UNet,0.7825813293457031,0.5324783325195312,0.24771881103515625,0.016544342041015625,0.49590301513671875,0.44501495361328125
80x_2025-05-22_14-48-00.tif,80,80x,22,1536,512,Attention_UNet,0.6434135437011719,0.4501380920410156,0.14345932006835938,0.00148773193359375,0.5209007263183594,0.44501495361328125
80x_2025-05-22_14-48-00.tif,80,80x,22,1536,512,Attention_ResUNet,0.7022285461425781,0.4794158935546875,0.21586990356445312,0.012371063232421875,0.5066947937011719,0.44501495361328125
80x_2025-05-22_14-48-00.tif,80,80x,23,1536,1024,UNet,0.7656478881835938,0.5112838745117188,0.23311996459960938,0.016815185546875,0.5000152587890625,0.4397010803222656
80x_2025-05-22_14-48-00.tif,80,80x,23,1536,1024,Attention_UNet,0.6348075866699219,0.43975067138671875,0.12650680541992188,0.000850677490234375,0.5209159851074219,0.4397010803222656
80x_2025-05-22_14-48-00.tif,80,80x,23,1536,1024,Attention_ResUNet,0.6837921142578125,0.4558448791503906,0.19071197509765625,0.012012481689453125,0.5087318420410156,0.4397010803222656
80x_2025-05-22_14-48-00.tif,80,80x,24,1536,1536,UNet,0.7602043151855469,0.499267578125,0.21555709838867188,0.01573944091796875,0.5018157958984375,0.4375762939453125
80x_2025-05-22_14-48-00.tif,80,80x,24,1536,1536,Attention_UNet,0.6418571472167969,0.4344825744628906,0.1108551025390625,0.0006256103515625,0.5189666748046875,0.4375762939453125
80x_2025-05-22_14-48-00.tif,80,80x,24,1536,1536,Attention_ResUNet,0.6913070678710938,0.4471626281738281,0.17489242553710938,0.01010894775390625,0.5074234008789062,0.4375762939453125
80x_2025-05-22_14-48-00.tif,80,80x,25,1536,2048,UNet,0.7538032531738281,0.5019340515136719,0.20185089111328125,0.011997222900390625,0.49922943115234375,0.44435882568359375
80x_2025-05-22_14-48-00.tif,80,80x,25,1536,2048,Attention_UNet,0.6494178771972656,0.43558502197265625,0.10281753540039062,0.000675201416015625,0.516571044921875,0.44435882568359375
80x_2025-05-22_14-48-00.tif,80,80x,25,1536,2048,Attention_ResUNet,0.695068359375,0.4447898864746094,0.16217803955078125,0.007816314697265625,0.5082893371582031,0.44435882568359375
80x_2025-05-22_14-48-00.tif,80,80x,26,1536,2560,UNet,0.7350692749023438,0.48912811279296875,0.19371414184570312,0.011077880859375,0.5002899169921875,0.44173431396484375
80x_2025-05-22_14-48-00.tif,80,80x,26,1536,2560,Attention_UNet,0.6322669982910156,0.4207801818847656,0.1009674072265625,0.000713348388671875,0.5222930908203125,0.44173431396484375
80x_2025-05-22_14-48-00.tif,80,80x,26,1536,2560,Attention_ResUNet,0.6715202331542969,0.4328269958496094,0.16112899780273438,0.0096435546875,0.5101432800292969,0.44173431396484375
80x_2025-05-22_14-48-00.tif,80,80x,27,1536,3072,UNet,0.7536697387695312,0.4974174499511719,0.1711578369140625,0.008563995361328125,0.4997673034667969,0.44643402099609375
80x_2025-05-22_14-48-00.tif,80,80x,27,1536,3072,Attention_UNet,0.6507911682128906,0.4178619384765625,0.08404159545898438,0.00046539306640625,0.5178184509277344,0.44643402099609375
80x_2025-05-22_14-48-00.tif,80,80x,27,1536,3072,Attention_ResUNet,0.6971435546875,0.4389457702636719,0.14579391479492188,0.00583648681640625,0.5077247619628906,0.44643402099609375
