image,dilution,dilution_label,tile_idx,position_y,position_x,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
320x_2025-05-15_02-05-00.tif,320,320x,9,512,1024,0.32299423,0.096637726,0.014877319,6.484985e-05,0.2760734558105469,0.16364669799804688
320x_2025-05-15_02-05-00.tif,320,320x,10,512,1536,0.27914047,0.085357666,0.010559082,1.5258789e-05,0.26572418212890625,0.149261474609375
320x_2025-05-15_02-05-00.tif,320,320x,11,512,2048,0.27819443,0.08862686,0.008918762,1.1444092e-05,0.2577629089355469,0.15395355224609375
320x_2025-05-15_02-05-00.tif,320,320x,12,512,2560,0.25096893,0.083805084,0.007896423,7.247925e-05,0.22805404663085938,0.1492462158203125
320x_2025-05-15_02-05-00.tif,320,320x,13,512,3072,0.2381897,0.08831787,0.007205963,0.0,0.22123336791992188,0.15856170654296875
320x_2025-05-15_02-05-00.tif,320,320x,14,1024,0,0.37023544,0.12067795,0.019412994,0.00017166138,0.2908782958984375,0.20875167846679688
320x_2025-05-15_02-05-00.tif,320,320x,15,1024,512,0.3185768,0.093803406,0.012989044,9.918213e-05,0.2667808532714844,0.1626434326171875
320x_2025-05-15_02-05-00.tif,320,320x,16,1024,1024,0.31398773,0.083789825,0.0095329285,6.484985e-05,0.26741790771484375,0.157623291015625
320x_2025-05-15_02-05-00.tif,320,320x,17,1024,1536,0.28220367,0.07745743,0.0067977905,2.670288e-05,0.2526054382324219,0.14807510375976562
320x_2025-05-15_02-05-00.tif,320,320x,18,1024,2048,0.2627983,0.075984955,0.005630493,3.0517578e-05,0.24499893188476562,0.14792251586914062
320x_2025-05-15_02-05-00.tif,320,320x,19,1024,2560,0.24232483,0.06953049,0.004497528,0.0,0.2310028076171875,0.13663864135742188
320x_2025-05-15_02-05-00.tif,320,320x,20,1024,3072,0.25484467,0.0838356,0.0054016113,1.1444092e-05,0.23076629638671875,0.15682601928710938
320x_2025-05-15_02-05-00.tif,320,320x,21,1536,0,0.40977097,0.12933731,0.01573944,1.9073486e-05,0.3166465759277344,0.3185691833496094
320x_2025-05-15_02-05-00.tif,320,320x,22,1536,512,0.3221054,0.097724915,0.00932312,3.0517578e-05,0.2794609069824219,0.17166900634765625
320x_2025-05-15_02-05-00.tif,320,320x,23,1536,1024,0.33164978,0.09103775,0.00957489,2.670288e-05,0.2766685485839844,0.17008209228515625
320x_2025-05-15_02-05-00.tif,320,320x,24,1536,1536,0.29736328,0.078567505,0.0062828064,0.00011444092,0.26076507568359375,0.1547393798828125
320x_2025-05-15_02-05-00.tif,320,320x,25,1536,2048,0.30696487,0.08644867,0.0054359436,7.6293945e-06,0.26805877685546875,0.16849136352539062
320x_2025-05-15_02-05-00.tif,320,320x,26,1536,2560,0.26219177,0.07731247,0.0042419434,0.0,0.23999786376953125,0.1523590087890625
320x_2025-05-15_02-05-00.tif,320,320x,27,1536,3072,0.29540634,0.09492493,0.0061187744,2.670288e-05,0.2646484375,0.17414474487304688
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,0,0,0,0.03024292,0.0075531006,0.00020217896,0.0,0.06687545776367188,0.33333587646484375
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,1,0,512,0.01568985,0.005001068,0.0004081726,0.0,0.012371063232421875,0.3928947448730469
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,2,0,1024,0.013721466,0.0046577454,0.00051116943,0.0,0.19945526123046875,0.4935188293457031
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,3,0,1536,0.014953613,0.0052108765,0.0005607605,0.0,0.043121337890625,0.39986419677734375
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,4,0,2048,0.011203766,0.003768921,0.00048828125,0.0,0.18697357177734375,0.3094291687011719
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,5,0,2560,0.0109062195,0.0028800964,0.00024414062,0.0,0.2965278625488281,0.4522857666015625
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,6,0,3072,0.01745224,0.0037384033,0.0001335144,0.0,0.343658447265625,0.3123016357421875
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,7,512,0,0.0567894,0.011577606,0.00049972534,0.0,0.1062774658203125,0.3190574645996094
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,8,512,512,0.021377563,0.005126953,0.00050354004,0.0,0.14935684204101562,0.4158134460449219
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,9,512,1024,0.018001556,0.0055656433,0.00060272217,0.0,0.016620635986328125,0.3998870849609375
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,10,512,1536,0.019592285,0.0062561035,0.0005912781,0.0,0.04196929931640625,0.4520606994628906
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,11,512,2048,0.017028809,0.005859375,0.0006828308,0.0,0.038501739501953125,0.3730316162109375
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,12,512,2560,0.017944336,0.0053634644,0.00061798096,0.0,0.0408172607421875,0.2698974609375
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,13,512,3072,0.01700592,0.0047683716,0.00019836426,0.0,0.24161148071289062,0.40174102783203125
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,14,1024,0,0.07458496,0.008865356,0.00030899048,0.0,0.19144439697265625,0.36022186279296875
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,15,1024,512,0.037273407,0.007499695,0.00025177002,0.0,0.09879302978515625,0.3785667419433594
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,16,1024,1024,0.030788422,0.0065345764,0.0004386902,0.0,0.047855377197265625,0.42194366455078125
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,17,1024,1536,0.023117065,0.0058898926,0.0005950928,0.0,0.02902984619140625,0.4040260314941406
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,18,1024,2048,0.017433167,0.0048103333,0.0004234314,0.0,0.06629180908203125,0.3626747131347656
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,19,1024,2560,0.015846252,0.005104065,0.00050735474,0.0,0.04779052734375,0.4414024353027344
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,20,1024,3072,0.015621185,0.004135132,0.0002632141,0.0,0.12267684936523438,0.3920860290527344
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,21,1536,0,0.06834793,0.008289337,6.484985e-05,0.0,0.20144271850585938,0.32729339599609375
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,22,1536,512,0.0560112,0.007637024,0.00016021729,0.0,0.17079925537109375,0.3407707214355469
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,23,1536,1024,0.036972046,0.0061531067,0.00022125244,0.0,0.0968475341796875,0.3838081359863281
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,24,1536,1536,0.04436493,0.008934021,0.00033950806,0.0,0.052982330322265625,0.39188385009765625
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,25,1536,2048,0.023174286,0.0061187744,0.0004005432,0.0,0.0257110595703125,0.4242057800292969
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,26,1536,2560,0.020683289,0.005470276,0.00035095215,0.0,0.0509796142578125,0.4368705749511719
5120x_2025-05-16_00-59-00_002.tif,5120,5120x,27,1536,3072,0.02148819,0.0061798096,0.0002822876,0.0,0.08387374877929688,0.40602874755859375
640x_2025-05-16_00-59-00_002.tif,640,640x,0,0,0,0.2771263,0.08602905,0.0069885254,0.0,0.22816848754882812,0.14825439453125
640x_2025-05-16_00-59-00_002.tif,640,640x,1,0,512,0.21686554,0.07746887,0.012512207,0.001033783,0.17926406860351562,0.13343429565429688
640x_2025-05-16_00-59-00_002.tif,640,640x,2,0,1024,0.14008713,0.056316376,0.006160736,0.0,0.13472747802734375,0.09864044189453125
640x_2025-05-16_00-59-00_002.tif,640,640x,3,0,1536,0.11141205,0.04889679,0.0039482117,0.0,0.11151123046875,0.09319305419921875
640x_2025-05-16_00-59-00_002.tif,640,640x,4,0,2048,0.10464859,0.043567657,0.0016937256,0.0,0.103912353515625,0.10868453979492188
640x_2025-05-16_00-59-00_002.tif,640,640x,5,0,2560,0.105472565,0.038345337,0.0014038086,0.0,0.11478042602539062,0.12112808227539062
640x_2025-05-16_00-59-00_002.tif,640,640x,6,0,3072,0.10970688,0.030887604,0.0008430481,0.0,0.13254547119140625,0.18426513671875
640x_2025-05-16_00-59-00_002.tif,640,640x,7,512,0,0.27168655,0.07864761,0.009075165,0.0012321472,0.22553253173828125,0.12747955322265625
640x_2025-05-16_00-59-00_002.tif,640,640x,8,512,512,0.20605087,0.059509277,0.005142212,3.8146973e-06,0.17853546142578125,0.10925674438476562
640x_2025-05-16_00-59-00_002.tif,640,640x,9,512,1024,0.13183594,0.042907715,0.0018615723,0.0,0.12923812866210938,0.09585952758789062
640x_2025-05-16_00-59-00_002.tif,640,640x,10,512,1536,0.1051445,0.04039383,0.0021705627,0.0,0.11610031127929688,0.0798797607421875
640x_2025-05-16_00-59-00_002.tif,640,640x,11,512,2048,0.08552551,0.034687042,0.0018920898,0.0,0.08740615844726562,0.0803070068359375
640x_2025-05-16_00-59-00_002.tif,640,640x,12,512,2560,0.10141373,0.04102707,0.0021247864,0.0,0.10280227661132812,0.09894943237304688
640x_2025-05-16_00-59-00_002.tif,640,640x,13,512,3072,0.11383438,0.0410347,0.0015716553,0.0,0.12000656127929688,0.12719345092773438
640x_2025-05-16_00-59-00_002.tif,640,640x,14,1024,0,0.27894592,0.07449341,0.005054474,0.0,0.23817062377929688,0.12548446655273438
640x_2025-05-16_00-59-00_002.tif,640,640x,15,1024,512,0.19023514,0.046215057,0.0025177002,7.6293945e-06,0.16957473754882812,0.092376708984375
640x_2025-05-16_00-59-00_002.tif,640,640x,16,1024,1024,0.13663864,0.035736084,0.001247406,0.0,0.13216018676757812,0.09011077880859375
640x_2025-05-16_00-59-00_002.tif,640,640x,17,1024,1536,0.08232117,0.025856018,0.0008392334,0.0,0.08805084228515625,0.06909561157226562
640x_2025-05-16_00-59-00_002.tif,640,640x,18,1024,2048,0.072200775,0.025707245,0.00060653687,0.0,0.09239578247070312,0.0839385986328125
640x_2025-05-16_00-59-00_002.tif,640,640x,19,1024,2560,0.07986832,0.03100586,0.0012969971,0.0,0.08814620971679688,0.0739593505859375
640x_2025-05-16_00-59-00_002.tif,640,640x,20,1024,3072,0.12676239,0.050430298,0.0021705627,0.0,0.12828826904296875,0.1205902099609375
640x_2025-05-16_00-59-00_002.tif,640,640x,21,1536,0,0.28870773,0.0703125,0.0031280518,0.0,0.2545433044433594,0.12094879150390625
640x_2025-05-16_00-59-00_002.tif,640,640x,22,1536,512,0.21255493,0.050460815,0.0016403198,0.0,0.20224380493164062,0.09576034545898438
640x_2025-05-16_00-59-00_002.tif,640,640x,23,1536,1024,0.16202164,0.036128998,0.00090789795,0.0,0.15521240234375,0.08649063110351562
640x_2025-05-16_00-59-00_002.tif,640,640x,24,1536,1536,0.11526108,0.031772614,0.0040740967,0.0012397766,0.10554885864257812,0.07336044311523438
640x_2025-05-16_00-59-00_002.tif,640,640x,25,1536,2048,0.08685684,0.025585175,0.00039672852,0.0,0.08852767944335938,0.07711029052734375
640x_2025-05-16_00-59-00_002.tif,640,640x,26,1536,2560,0.11266327,0.03848648,0.0012397766,0.0,0.11602020263671875,0.09341049194335938
640x_2025-05-16_00-59-00_002.tif,640,640x,27,1536,3072,0.14733124,0.05588913,0.0021476746,0.0,0.14754867553710938,0.11937713623046875
80x_2_2025-05-22_14-48-00.tif,80,80x,0,0,0,0.8821602,0.62789917,0.3078804,0.02293396,0.5148048400878906,0.45114898681640625
80x_2_2025-05-22_14-48-00.tif,80,80x,1,0,512,0.88684845,0.61815643,0.33122635,0.031173706,0.5145797729492188,0.4426307678222656
80x_2_2025-05-22_14-48-00.tif,80,80x,2,0,1024,0.85850525,0.6026459,0.3134308,0.026088715,0.51513671875,0.4508399963378906
80x_2_2025-05-22_14-48-00.tif,80,80x,3,0,1536,0.85624313,0.6038017,0.30825043,0.023136139,0.513031005859375,0.4588203430175781
80x_2_2025-05-22_14-48-00.tif,80,80x,4,0,2048,0.8545723,0.58683777,0.2711525,0.013637543,0.5083427429199219,0.4483146667480469
80x_2_2025-05-22_14-48-00.tif,80,80x,5,0,2560,0.8682709,0.59129715,0.25092316,0.0100364685,0.5045318603515625,0.4483795166015625
80x_2_2025-05-22_14-48-00.tif,80,80x,6,0,3072,0.87805176,0.5871048,0.21858215,0.0048217773,0.5058479309082031,0.4524955749511719
80x_2_2025-05-22_14-48-00.tif,80,80x,7,512,0,0.86397934,0.60705185,0.31079483,0.023052216,0.5138320922851562,0.45017242431640625
80x_2_2025-05-22_14-48-00.tif,80,80x,8,512,512,0.8457527,0.5645561,0.2966385,0.02626419,0.5083961486816406,0.4363594055175781
80x_2_2025-05-22_14-48-00.tif,80,80x,9,512,1024,0.8256836,0.5598068,0.27945328,0.01971817,0.5075912475585938,0.444427490234375
80x_2_2025-05-22_14-48-00.tif,80,80x,10,512,1536,0.806118,0.5509834,0.2723236,0.01687622,0.505096435546875,0.4432106018066406
80x_2_2025-05-22_14-48-00.tif,80,80x,11,512,2048,0.8123131,0.5605774,0.26065063,0.014438629,0.5034675598144531,0.45043182373046875
80x_2_2025-05-22_14-48-00.tif,80,80x,12,512,2560,0.8162041,0.54309845,0.21977615,0.0076065063,0.5015411376953125,0.44179534912109375
80x_2_2025-05-22_14-48-00.tif,80,80x,13,512,3072,0.8280525,0.5321007,0.18681717,0.00623703,0.49983978271484375,0.4316673278808594
80x_2_2025-05-22_14-48-00.tif,80,80x,14,1024,0,0.83005905,0.5649338,0.28175354,0.019821167,0.5071067810058594,0.442108154296875
80x_2_2025-05-22_14-48-00.tif,80,80x,15,1024,512,0.8288574,0.55841446,0.28260422,0.02147293,0.5061111450195312,0.4400062561035156
80x_2_2025-05-22_14-48-00.tif,80,80x,16,1024,1024,0.7967911,0.5173912,0.25243378,0.018871307,0.49900054931640625,0.43184661865234375
80x_2_2025-05-22_14-48-00.tif,80,80x,17,1024,1536,0.7856064,0.52305603,0.24335098,0.01587677,0.5018653869628906,0.43994140625
80x_2_2025-05-22_14-48-00.tif,80,80x,18,1024,2048,0.7835007,0.5143585,0.21564865,0.01134491,0.4994316101074219,0.4361763000488281
80x_2_2025-05-22_14-48-00.tif,80,80x,19,1024,2560,0.7917175,0.5354271,0.21557999,0.009380341,0.5003814697265625,0.4541664123535156
80x_2_2025-05-22_14-48-00.tif,80,80x,20,1024,3072,0.7800522,0.50541687,0.18504715,0.0063667297,0.5022239685058594,0.4373626708984375
80x_2_2025-05-22_14-48-00.tif,80,80x,21,1536,0,0.7992668,0.5471306,0.24562073,0.010536194,0.5035285949707031,0.44651031494140625
80x_2_2025-05-22_14-48-00.tif,80,80x,22,1536,512,0.78258896,0.5324745,0.24772263,0.016544342,0.5040855407714844,0.4422035217285156
80x_2_2025-05-22_14-48-00.tif,80,80x,23,1536,1024,0.7656479,0.5112877,0.23312378,0.016815186,0.4999237060546875,0.439697265625
80x_2_2025-05-22_14-48-00.tif,80,80x,24,1536,1536,0.76021194,0.49927902,0.2155571,0.015743256,0.4981842041015625,0.4379081726074219
80x_2_2025-05-22_14-48-00.tif,80,80x,25,1536,2048,0.75379944,0.50193405,0.20185089,0.012001038,0.5007858276367188,0.4443511962890625
80x_2_2025-05-22_14-48-00.tif,80,80x,26,1536,2560,0.7350693,0.48913193,0.19371414,0.011077881,0.4997406005859375,0.4426460266113281
80x_2_2025-05-22_14-48-00.tif,80,80x,27,1536,3072,0.7536659,0.49741745,0.17115784,0.008563995,0.5002212524414062,0.45090484619140625
